presence,X,Y,elevation,aridity,temp_seasonality,mean_temp,coldest_month,warmest_month,annual_precipitation,driest_month,wettest_month
0,-119.62041191424836,34.78743159636536,1362.401611328125,3372,5107,113.61650085449219,60,186,678,1,127
0,-119.64197148106804,34.56482906905189,661.43463134765625,2694,4589,138.53448486328125,87,203,654,0,141
0,-120.42404476745165,34.559978166519635,142.76614379882812,2882,2235,142.1043243408203,116,171,421,0,85
0,-119.84732635502542,34.939965531546264,905.22125244140625,2844,5114,133.27976989746094,76,204,609,0,117
0,-120.02573177045821,35.041834484723616,958.84942626953125,3228,4944,128.12722778320312,70,192,673,1,126
0,-120.07693574165492,34.46673304006629,97.30292510986328,2737,2922,151.85665893554688,117,191,432,0,92
0,-120.25911408128115,34.60094134345867,144.47181701660156,2668,2681,149.0609130859375,116,184,397,0,82
0,-120.26827689717952,34.64244350956796,214.152099609375,2668,2790,146.2364044189453,114,184,422,0,86
0,-119.77213736574181,34.63570614493983,765.24267578125,2852,4546,138.5249786376953,88,202,632,0,132
0,-120.41057003818935,34.623578888609195,60.06558609008789,2578,2252,144.8379669189453,118,175,383,0,78
0,-119.71769945952214,34.03230776884435,246.30599975585938,2549,2619,143.87689208984375,116,181,464,0,102
0,-120.06642545283033,34.86100361810456,510.8248291015625,2694,4212,147.91070556640625,96,203,513,0,102
0,-119.52069891770738,34.63355018825883,1159.2667236328125,2886,5107,125.04188537597656,67,193,643,1,123
0,-120.41838538116149,34.942121488227265,71.501251220703125,2663,2618,145,112,179,354,0,76
0,-119.73144368336968,34.84914585635905,1118.0565185546875,3048,5121,122.40516662597656,69,196,653,1,124
0,-120.01441299787787,34.84618141592267,507.9751281738281,2553,4290,148.332275390625,99,208,481,0,97
0,-120.2335120956828,34.83809657836891,224.76483154296875,2497,3119,149.87588500976562,113,191,396,0,79
0,-120.23162563358608,34.85965614517893,203.9434814453125,2548,3191,150.79544067382812,112,192,403,0,80
0,-120.60730108541885,34.66103863594161,45.31222152709961,3455,1758,138.09181213378906,117,162,338,0,68
0,-120.55367166295493,34.66750650598461,9.635486602783203,2881,1890,141,118,166,329,0,67
0,-119.60585920664508,34.57075794992464,675.10003662109375,2625,4657,143.8822479248047,90,207,643,0,141
0,-120.18662003785,35.00087130778458,454.7689208984375,2799,4127,144.78688049316406,94,198,513,0,99
0,-119.73602509131885,34.80225379854725,1288.3466796875,3375,4976,110.78343963623047,58,180,715,1,134
0,-120.45773159060738,34.81977094658039,193.53099060058594,2899,2334,138.23855590820312,110,168,396,0,81
0,-120.34292689729263,34.60282780555455,113.25312805175781,2747,2484,145.49166870117188,115,178,411,0,84
0,-120.11682094027131,34.69795939410377,311.9118957519531,2537,3513,149.94659423828125,108,197,465,0,95
0,-120.0790916983369,34.99494242691182,894.76593017578125,3221,4717,132.36856079101562,77,195,638,0,120
0,-120.31705541710902,34.83674910544329,227.33827209472656,2680,2835,144.79302978515625,111,183,415,0,82
0,-120.53022563403853,34.695264448252516,78.0158462524414,2845,1954,138.47364807128906,115,165,345,0,71
0,-120.10900559729919,34.91867545932137,560.06707763671875,2945,4317,139.86268615722656,89,198,568,0,110
0,-120.20844909925492,34.90627870840561,519.18389892578125,2915,3774,142.22811889648438,99,193,515,0,100
0,-120.29819079614181,34.99278647023082,509.6078186035156,3082,3753,144.66769409179688,96,190,539,0,103
0,-119.8508297846336,34.71493755296666,1558.7730712890625,4226,4654,95.0682601928711,46,161,808,1,151
0,-120.00228574154181,34.84213899714579,569.3477783203125,2702,4443,142.971923828125,92,204,538,0,107
0,-120.53777148242541,34.82192690326139,196.1446533203125,3244,2083,134,110,162,408,0,82
0,-120.04944729395984,34.8518408022103,424.0830078125,2699,4300,149.34361267089844,95,204,518,0,103
0,-119.50102581298442,34.446251451596765,483.8298034667969,3004,4204,146.12574768066406,99,206,624,0,141
0,-120.55259368461394,34.578573292893275,433.6824035644531,3727,2255,129.23989868164062,105,159,507,0,98
0,-120.1507772580123,33.97301896011679,170.6264190673828,3122,2010,142.67593383789062,120,169,412,NA,86
0,-119.94164945986148,34.67343538685737,421.0718688964844,2578,4096,149.50086975097656,103,207,522,0,108
0,-120.18904548911722,35.00087130778458,454.7689208984375,2799,4127,144.78688049316406,94,198,513,0,99
0,-119.53417364696968,34.58423267918091,1075.13037109375,2819,4986,126.11248016357422,72,196,645,0,127
0,-119.91227455006968,34.67047094642099,516.244384765625,2658,4201,146.82325744628906,101,207,538,0,112
0,-119.98396010974508,34.686371126943385,440.1252746582031,2585,4096,145.37803649902344,99,202,554,0,113
0,-119.80393772680083,34.52790831088972,617.102294921875,2897,4094,142.1952667236328,99,202,609,0,130
0,-119.67404133671229,34.50931318451608,629.373291015625,2844,4415,140.36190795898438,90,201,662,0,143
0,-120.2006337562828,34.80521823898363,271.7808837890625,2547,3308,148.07711791992188,109,192,443,0,88
0,-120.34104043519591,34.918405964736245,99.25138854980469,2564,2778,149,114,184,363,0,75
0,-119.65544621033033,34.61091264310831,1030.3509521484375,2959,4804,128.43951416015625,76,195,663,0,132
0,-119.57432834017132,34.75563123532058,1157.6044921875,3069,5208,120.64472961425781,67,196,638,1,121
0,-120.41973285408771,34.61441607271494,76.01549530029297,2752,2266,143.71775817871094,117,174,389,0,79
0,-119.72551480249426,34.789048563876115,1208.7716064453125,3199,5012,116.86005401611328,64,188,687,1,129
0,-120.45180270973198,34.83028123540028,210.2887420654297,2902,2338,138.12181091308594,110,168,396,0,81
0,-120.11116155398115,34.825430332868024,424.7774963378906,2693,3905,146.806884765625,101,200,494,0,98
0,-120.50112021883197,34.71682401506254,91.6086654663086,2770,2035,138.7863006591797,115,166,340,0,71
0,-120.07019837702377,34.976886289708425,633.89898681640625,2806,4603,140.52044677734375,86,202,558,0,108
0,-120.04890830478935,34.69391697532689,371.0951232910156,2555,3850,149.98875427246094,105,203,493,0,101
0,-120.21033556135164,34.778807769641354,323.7572937011719,2637,3352,145.9907989501953,107,191,467,0,92
0,-120.35532364821394,34.77638231837523,240.6637725830078,2778,2708,142.74844360351562,110,177,434,0,86
0,-120.42754819705983,34.900080332947724,82.46508026123047,2688,2531,143,111,175,347,0,76
0,-120.12355830490246,35.02081390708385,565.7408447265625,2746,4486,141.8847198486328,89,202,532,0,102
0,-120.40868357609263,34.85022383469955,182.0221710205078,2787,2496,140.7703857421875,111,173,390,0,80
0,-119.63388664351066,34.60040235428842,890.37103271484375,2760,4788,135.4420623779297,83,203,651,0,136
0,-120.50300668092869,34.956943690409155,45.2734489440918,2938,2366,142,112,172,355,0,75
0,-119.95081227575984,34.825430332868024,489.70697021484375,2494,4400,150.46661376953125,100,211,474,0,96
0,-120.03678104845328,34.598515892192545,189.9553680419922,2450,3438,155.527099609375,114,201,445,0,94
0,-120.32999115720082,34.59231751673467,210.8748016357422,3019,2603,141.8710479736328,112,177,460,0,92
0,-120.10658014603197,35.04021751721287,681.66998291015625,2920,4686,135.31895446777344,83,200,578,0,110
0,-120.25399368416149,34.610373653938055,128.67359924316406,2614,2689,149.37574768066406,116,185,401,0,83
0,-119.53067021736148,34.50365379822845,751.44482421875,2744,4660,139.32821655273438,86,203,660,0,144
0,-119.63550361102213,34.7804247371521,1562.7833251953125,3680,5013,105.78237915039062,50,174,730,1,137
0,-120.27824819683362,34.84698989967804,216.8906707763672,2608,3024,146.8096160888672,111,187,414,0,82
0,-119.89879982080738,34.99197798647544,633.62322998046875,2294,5123,144.3166961669922,84,213,517,0,101
0,-119.98854151769427,34.84106101880529,524.33050537109375,2660,4456,146.31915283203125,94,206,530,0,106
0,-119.76459151735492,34.02018051251371,347.1888122558594,2667,2681,142.8523712158203,113,180,494,0,107
0,-120.58951444279263,34.78177221007773,43.8128776550293,3147,1864,139,116,164,327,0,67
0,-120.02357581377623,34.90843466508661,653.38116455078125,2777,4615,138.84210205078125,88,203,559,0,109
0,-119.45844566851558,34.45999567543816,809.99951171875,2977,4688,130.79400634765625,85,202,654,0,140
0,-119.90742364753525,34.97473033302742,755.09442138671875,2614,5069,137.69993591308594,80,207,572,0,111
0,-119.63604260019262,34.82812527871928,1192.8460693359375,3098,5231,123.32234191894531,67,197,641,1,121
0,-120.00498068739427,35.05261426812863,538.8709716796875,2312,4912,146.36036682128906,89,212,483,0,93
0,-120.57442274601885,34.879329249893075,306.7987976074219,3360,2167,132.7070770263672,109,162,455,0,89
0,-120.31274350374508,35.00572221031683,373.03302001953125,2797,3058,149.7132110595703,113,190,413,1,80
0,-119.83007870156968,34.97634730053818,641.366943359375,2215,5225,144.5994110107422,84,215,513,0,101
0,-120.11843790778279,34.96583701171829,617.15313720703125,2849,4354,141.10763549804688,91,200,543,0,105
0,-119.51692599351394,34.807643690249755,1174.2470703125,2931,5383,122.94062042236328,64,197,623,1,117
0,-120.1408059583582,34.7259868309568,342.2997741699219,2598,3576,148.8668212890625,106,197,477,0,96
0,-120.09687834096312,34.598515892192545,160.90415954589844,2470,3222,154,115,197,432,0,90
0,-120.4736317711369,34.55243231813613,366.80615234375,3371,2346,132.9235382080078,107,164,495,0,97
0,-120.28363808853852,34.79228249889761,341.0653381347656,2823,3091,143,106,184,475,0,93
0,-119.48216119201722,34.43008177648925,380.0714416503906,2978,4061,150.35165405273438,103,206,588,0,133
0,-120.4466823126123,34.75024134361807,156.12310791015625,2839,2251,138.16343688964844,112,168,381,0,78
0,-119.68859404431558,34.72086643383942,1545.510986328125,3751,4885,103.18596649169922,50,171,749,1,141
0,-119.45898465768607,34.452719321639776,719.3397216796875,2967,4537,138.15513610839844,91,205,661,0,148
0,-119.9041897125123,34.43250722775538,24.103351593017578,2611,2890,154,117,192,411,0,90
0,-119.60882364708279,34.866663004392194,932.105712890625,2556,5386,133.31666564941406,73,208,591,0,115
0,-119.71823844869263,34.03527220928073,118.42192840576172,2445,2381,147.82302856445312,122,181,420,0,94
0,-119.82334133693853,34.0083227507682,278.1939392089844,2813,2496,144.25250244140625,116,178,468,NA,101
0,-119.61933393590738,34.57803430372302,624.95733642578125,2618,4608,143.35157775878906,91,207,636,0,139
0,-120.51432545350902,34.95856065791991,45.45313262939453,2973,2354,142,112,172,358,0,76
0,-119.55735018130082,34.77314838335372,1219.700439453125,3090,5274,121.8923568725586,62,192,647,1,122
0,-120.41218700570083,34.52144044084672,278.99359130859375,3130,2363,138.7061004638672,111,169,470,0,93
0,-119.7621660660877,34.77045343750247,911.35784912109375,2926,4918,131.10470581054688,79,203,626,0,125
0,-119.44443195008279,34.443287011160386,605.7061767578125,2944,4447,143.6706085205078,94,206,647,0,147
0,-120.61322996629427,34.956135206653784,17.152442932128906,3297,1974,139.82107543945312,116,166,357,0,72
0,-119.5648960296877,34.51146914119708,719.498046875,2714,4643,140.6180877685547,87,204,664,0,146
0,-120.2300086660746,34.89900235460723,292.5715026855469,2692,3461,146.9620361328125,106,193,460,0,90
0,-120.03732003762377,34.61064314852318,225.4990997314453,2385,3548,155.1031036376953,113,203,454,0,95
0,-119.53929404408935,34.53761011595424,1075.2745361328125,2784,4839,131.9302215576172,75,196,652,0,131
0,-120.55906155465985,34.56240361778576,116.05562591552734,2953,1852,137.95217895507812,117,164,378,0,75
0,-120.13622455040903,33.98541571103255,130.4948272705078,3006,2044,144,121,171,405,NA,85
0,-119.98935000145,33.95442383374314,70.09497833251953,2642,2039,147.0736846923828,124,174,381,NA,83
0,-119.86214855721394,34.05413683023949,356.6295166015625,3073,2712,139.96731567382812,111,178,520,0,110
0,-119.6764667879795,34.478051812641546,814.68719482421875,3149,4428,132.64605712890625,84,194,679,0,142
0,-119.76593899028116,33.970324014265536,113.94635772705078,2378,2251,148.276611328125,123,179,393,NA,88
0,-119.93113917103689,34.46457708338529,132.22030639648438,2679,3021,153.55458068847656,117,194,423,0,92
0,-120.30654512828443,34.71278159628566,360.9770812988281,3039,2929,140.14447021484375,107,181,485,0,96
0,-120.55259368461394,34.92702979146025,36.317413330078125,3025,2156,140.9807586669922,114,168,350,0,73
0,-120.05322021815329,34.60471426765043,204.8643035888672,2413,3463,154.55267333984375,113,201,450,0,94
0,-120.39763429809754,34.763177083704086,125.76677703857422,2691,2436,142.8068389892578,113,174,374,0,77
0,-120.57630920811557,34.96907094673979,20.339752197265625,3194,2135,141,114,168,360,0,73
0,-119.88478610237459,34.599863365118175,382.0343933105469,2629,4032,152.06361389160156,105,207,538,0,113
0,-120.59598231283853,34.55970867193451,100.46402740478516,3102,1761,137.2073516845703,118,162,367,0,73
0,-119.55788917047131,34.61603304022569,1023.288330078125,2817,4988,125.84555053710938,75,199,643,0,129
0,-120.53022563403853,34.872591885264946,163.3662567138672,3058,2136,136.39566040039062,111,164,387,0,80
0,-120.04055397264672,35.0235088529351,1094.855224609375,3641,4859,121.055419921875,67,188,697,1,130
0,-119.88532509154508,34.70712220999803,1211.2880859375,3492,4620,115.2894515991211,68,182,716,1,136
0,-120.60271967746968,34.7526667948842,68.0110855102539,3277,1804,136.58607482910156,115,161,334,0,68
0,-119.75111678809263,34.797402896014994,1316.18701171875,3367,4930,111.73280334472656,57,179,727,1,136
0,-120.06885090409754,34.67747780563425,347.5284423828125,2556,3691,149.9567413330078,107,200,490,0,100
0,-120.28148213185656,34.628160296556324,139.7977294921875,2630,2670,148,115,183,413,0,84
0,-119.8912539724205,34.7718009104281,1026.391357421875,3244,4695,128.62017822265625,76,192,669,0,130
0,-119.7468048747287,34.41067816636023,58.54166030883789,2704,3006,155.96315002441406,118,195,453,0,102
0,-119.8508297846336,34.834323654177155,767.36663818359375,2795,4873,139.90086364746094,84,207,586,0,117
0,-120.51190000224182,34.554857769402254,373.11590576171875,3433,2267,133.59764099121094,106,161,495,0,96
0,-119.52635830399754,34.605792245990926,1201.600341796875,2999,5008,116.92931365966797,63,187,661,1,126
0,-120.29468736653361,34.8464509105078,210.6000518798828,2613,2955,147.02882385253906,111,186,415,0,82
0,-120.56714639221723,34.72005795008404,107.59607696533203,3096,1889,136,114,162,340,0,69
0,-119.46194909812377,34.85992563976406,978.456787109375,2408,5576,133.79013061523438,71,210,559,0,108
0,-120.32028935213198,34.806026722739006,322.6805725097656,2797,2934,141.91761779785156,108,182,457,0,90
0,-119.77806624661721,34.466194050896036,125.20077514648438,2665,3239,154.976318359375,116,199,465,0,103
0,-120.14377039879591,34.4807467584928,93.414703369140625,2776,2779,151,117,188,423,0,89
0,-120.12301931573197,34.862351091030185,635.4063720703125,2945,4104,142.07183837890625,94,197,548,0,107
0,-120.30061624740902,34.75832618117183,171.68380737304688,2615,2718,146,113,182,388,0,78
0,-120.62778267389754,34.940504520716516,100.77798461914062,3462,1974,135.9596710205078,112,162,396,0,79
0,-120.56067852217132,34.9520927878769,29.626628875732422,3122,2100,141,114,167,358,0,74
0,-119.72551480249426,34.61495506188518,1259.2913818359375,3353,4733,115.82684326171875,64,181,709,1,135
0,-120.53561552574345,34.70820018833853,113.8000717163086,2968,1909,137,114,163,353,0,72
0,-119.51557852058771,34.72868177680805,1637.1656494140625,3563,5094,99.31300354003906,44,170,725,1,136
0,-120.18096065155984,34.513625097878084,707.473388671875,3509,3500,129.11441040039062,91,177,652,0,128
0,-119.77159837657132,34.62546535070507,717.94305419921875,2847,4553,137.611083984375,87,201,639,0,133
0,-120.05753213151722,35.001140802369704,858.16015625,3157,4792,130.47494506835938,80,200,601,0,114
0,-119.72416732956803,34.89118701163859,859.91522216796875,2571,5290,136.5155487060547,75,208,594,0,116
0,-119.83762454995656,34.94697239075952,808.917236328125,2654,5185,137.376220703125,78,208,578,0,112
0,-120.22488826895493,34.93646210193964,445.4477844238281,2893,3822,142.95269775390625,98,194,508,0,98
0,-119.98908050686475,34.93430614525863,913.6221923828125,3289,4830,127.09017944335938,74,194,652,0,124
0,-120.06534747448934,34.88903105495759,683.86932373046875,2969,4467,136.6147918701172,87,199,581,0,113
0,-120.58897545362214,34.91678899722549,153.3563232421875,3285,2063,136.8220977783203,111,163,412,0,83
0,-119.45763718475983,34.73541914143618,1382.052001953125,3078,5311,113.20085144042969,57,188,640,1,120
0,-120.47713520074508,34.98955253520931,50.7535285949707,2832,2448,144,113,175,365,0,76
0,-120.03381660801558,34.902236289628725,605.103271484375,2749,4459,141.61892700195312,92,204,536,0,105
0,-119.61744747381066,34.58261571167015,624.95733642578125,2618,4608,143.35157775878906,91,207,636,0,139
0,-120.0521422398123,34.01640758832196,52.394588470458984,2714,2029,146.91893005371094,124,175,375,NA,81
0,-119.48728158913688,34.48937058521681,790.53564453125,2778,4609,140.92532348632812,90,206,663,0,148
0,-120.48198610327951,34.602019321799176,260.6109619140625,3224,2185,136.41827392578125,111,165,437,0,87
0,-120.33834548934345,34.76802798623634,237.77117919921875,2727,2668,143.4172821044922,111,179,414,0,83
0,-120.47686570615984,34.59070054922391,272.9502868652344,3171,2216,135.66929626464844,110,164,460,0,91
0,-119.59427093947951,34.82435235452752,1290.3668212890625,3230,5222,114.85549926757812,62,191,656,1,123
0,-120.01602996538935,34.91786697556599,699.65655517578125,2904,4690,135.03541564941406,83,200,597,0,115
0,-120.31355198750083,34.48667563936556,123.2570571899414,2826,2474,145.2174072265625,115,177,443,0,90
0,-119.4991393508877,34.557822209838626,1176.4033203125,2946,4978,119.86482238769531,67,190,650,1,125
0,-120.45557563392542,34.95344026080253,60.99333190917969,2780,2520,144,112,176,353,0,76
0,-119.9858465718418,34.53006426757073,1115.34423828125,3863,4181,124.95254516601562,71,175,731,0,140
0,-120.33079964095656,34.76560253497021,169.02464294433594,2672,2663,144.55734252929688,113,181,381,0,77
0,-120.29846029072705,34.973921849272045,279.9646301269531,2775,3290,147.4642333984375,107,190,453,0,88
0,-119.73386913463689,34.9510148095364,653.36474609375,2114,5409,145.80685424804688,83,219,508,0,101
0,-119.53794657116312,34.67074044100612,1157.3258056640625,2936,5153,120.138671875,66,194,644,1,122
0,-120.1278702182664,34.50041986320694,389.9129943847656,3145,3244,145.94366455078125,107,188,538,0,110
0,-120.08367310628607,34.94266047739752,651.31781005859375,2943,4516,136.3170166015625,85,198,587,0,113
0,-120.24779530870083,34.84914585635905,201.7810821533203,2523,3076,150.4405975341797,113,191,379,0,76
0,-119.7527337556041,34.95748267957941,673.34735107421875,2193,5392,144.05862426757812,82,217,525,0,103
0,-119.62957473014673,34.736497119776686,1500.1141357421875,3666,5022,102.23152160644531,51,176,722,1,136
0,-120.53750198784017,34.92622130770488,38.24101638793945,2992,2155,141,114,168,349,0,74
0,-119.57325036183033,34.56941047699902,887.74676513671875,2702,4865,133.10348510742188,79,201,650,0,135
0,-119.49644440503525,34.777460296715724,1278.2220458984375,3118,5287,112.59397888183594,55,186,656,1,123
0,-120.19766931584509,34.52790831088972,272.6358337402344,2857,2955,145.537353515625,112,186,481,0,98
0,-119.71527400825492,34.44571246242651,125.10369110107422,2688,3245,155.52308654785156,116,199,472,0,105
0,-119.98126516389263,34.86289008020044,922.3192138671875,3228,4719,128.9219970703125,76,193,660,0,126
0,-119.80501570514181,34.03203827425922,415.7043151855469,2950,2882,139.1613006591797,106,178,544,0,115
0,-120.30627563369919,34.53653213761373,302.4311828613281,3147,2730,140.11451721191406,110,178,493,0,99
0,-120.26019205962214,34.79012654221661,347.3684387207031,2745,3216,142.7556915283203,106,187,478,0,94
0,-119.52770577692377,34.84941535094417,895.9871826171875,2492,5510,136.51324462890625,74,212,569,0,112
0,-120.08690704130902,34.794438455578614,624.2518310546875,3005,4131,138.3155059814453,92,196,577,0,114
0,-120.37176281791395,34.899271849192345,133.6102752685547,2664,2622,145.720703125,113,180,377,0,78
0,-120.09202743842869,35.06339405153364,871.8466796875,3212,4828,128.7765655517578,75,195,639,0,120
0,-120.47578772781885,34.93807906945039,55.428855895996094,2843,2399,142.980224609375,112,173,347,0,75
0,-119.85702816009426,34.709278166679034,1558.7730712890625,4226,4654,95.0682601928711,46,161,808,1,151
0,-120.023306319191,35.019735928743344,1239.647216796875,3776,4871,118.146484375,64,184,725,1,135
0,-120.14377039879591,34.84052202963504,303.02008056640625,2593,3671,149.7581787109375,106,199,453,0,90
0,-119.81606498313688,34.63355018825883,731.1356201171875,2916,4544,142.50111389160156,86,200,643,0,133
0,-119.99527888232541,34.70766119916828,680.505126953125,2955,4285,135.70970153808594,87,194,632,0,126
0,-120.19739982125984,33.99511751609706,90.39127349853516,3190,1938,144.30343627929688,123,171,389,NA,81
0,-119.65841065076803,34.61118213769343,891.4415283203125,2853,4804,131.5159454345703,79,198,658,0,134
0,-120.04809982103362,34.82812527871928,708.41546630859375,3052,4364,136.50978088378906,87,196,609,0,119
0,-120.04998628313034,34.59797690302229,190.7101287841797,2456,3469,154.63092041015625,113,201,452,0,95
0,-120.11951588612378,34.664272570963114,269.8265380859375,2524,3402,151.2183380126953,110,197,452,0,93
0,-119.56732148095492,34.65645722799448,1200.5821533203125,3008,5047,117.54273986816406,66,191,657,1,125
0,-119.79207996505001,34.02880433923772,448.5762634277344,2957,3002,137.10134887695312,104,179,561,0,117
0,-120.2230018068582,34.86477654229631,224.34823608398438,2586,3200,150.83889770507812,112,193,399,0,79
0,-120.11493447817459,34.97068791425055,668.4052734375,3006,4472,137.3572540283203,84,196,593,0,113
0,-120.57199729475164,34.917058491810614,85.40379333496094,3123,2053,139.22543334960938,113,165,365,0,76
0,-119.8737368243795,34.80414026064313,979.8709716796875,3126,4805,127.4364013671875,75,194,665,0,128
0,-120.2335120956828,34.8763648094567,283.5654296875,2669,3161,148.06155395507812,112,192,398,0,79
0,-120.22542725812542,34.82812527871928,199.26715087890625,2482,3153,149.69667053222656,111,191,402,0,80
0,-119.80016480260738,34.42011047683962,22.71181297302246,2499,2885,154.46951293945312,118,192,421,0,94
0,-119.71581299742542,33.969785025095284,72.49732971191406,2397,2223,148.68746948242188,124,179,380,NA,86
0,-120.2399799657287,34.68178971899626,435.9988708496094,3004,3187,140.75584411621094,105,185,513,0,102
0,-120.38227310673852,34.03527220928073,173.95120239257812,3753,1850,139.2340087890625,119,164,418,0,84
0,-120.36906787206148,34.027995855482345,155.85977172851562,3631,1852,139.66712951660156,119,165,420,0,84
0,-119.9200898930418,34.74000054938331,969.968994140625,3258,4585,123.513671875,77,190,677,0,131
0,-120.25318520040574,34.90978213801223,475.1872863769531,3004,3631,140.7185821533203,99,190,524,0,101
0,-119.57998772646148,34.53814910512448,671.70220947265625,2678,4597,140.75994873046875,90,206,656,0,145
0,-120.27717021849263,34.89603791417085,227.70480346679688,2696,3085,146.2886505126953,110,188,426,0,83
0,-119.78480361124836,34.02880433923772,487.20611572265625,2990,3057,136.01634216308594,102,178,577,0,120
0,-120.54262238495984,34.69795939410377,75.0019760131836,2909,1962,136.99368286132812,114,163,350,0,71
0,-119.45197779846967,34.50931318451608,1427.1326904296875,3212,4972,110.61952209472656,52,176,689,1,131
0,-120.18069115697459,34.80926065776051,391.1829833984375,2677,3610,145.3558807373047,103,194,497,0,98
0,-120.5582530709041,34.84133051339042,126.80113220214844,3136,2008,135.54518127441406,111,161,377,0,78
0,-119.88613357530082,34.63301119908858,494.98876953125,2688,4162,149.85438537597656,100,205,565,0,118
0,-120.5383104715959,34.787701090950485,63.5775260925293,2978,2014,138.56260681152344,114,165,334,0,70
0,-120.5189068614582,34.593934484245416,310.1525573730469,3412,2121,133.59921264648438,110,161,459,0,90
0,-120.21464747471558,34.71628502589229,342.99578857421875,2818,3259,144.84837341308594,107,190,473,0,95
0,-120.11331751066312,35.03213267965911,601.8641357421875,2722,4576,140.92222595214844,88,204,530,0,102
0,-119.8613400734582,34.49664693901519,735.30389404296875,3293,4089,137.17958068847656,90,192,664,0,137
0,-119.91308303382542,34.99763737276307,644.21051025390625,2383,5122,143.11862182617188,84,212,529,0,103
0,-120.24833429787131,34.639748563716715,170.27130126953125,2615,2831,148.42530822753906,114,186,420,0,86
0,-119.86592148140738,34.608217697257054,499.7017517089844,2664,4117,149.29275512695312,101,205,569,0,120
0,-120.45773159060738,34.454336289150525,34.98062515258789,2894,1992,143.35264587402344,120,170,391,0,79
0,-120.21276101261886,34.595551451756165,289.14404296875,2859,3048,144.85220336914062,110,187,483,0,98
0,-120.29603483945984,34.66400307637799,326.7838439941406,2892,2825,142.71705627441406,110,181,460,0,92
0,-119.61663899005492,34.935384123599135,686.9337158203125,2153,5612,146.99427795410156,81,222,501,0,100
0,-120.17934368404836,34.00023791321444,73.60530853271484,3041,1865,146.72470092773438,125,172,364,NA,77
0,-120.45530613934017,34.91139910552299,69.15877532958984,2761,2479,142.1875457763672,110,173,341,0,76
0,-120.11978538070902,34.66400307637799,269.8265380859375,2524,3402,151.2183380126953,110,197,452,0,93
0,-120.16613844937132,34.006436288672326,88.31689453125,3102,2004,144.5458526611328,122,171,400,NA,84
0,-120.04729133727787,34.47993827473743,82.04243469238281,2720,3026,153,116,193,433,0,92
0,-119.74734386389919,34.42199693893549,41.725196838378906,2614,2947,155.96315002441406,119,195,436,0,98
0,-120.06400000156312,34.588814087128036,170.9039306640625,2494,3360,154,113,199,440,0,93
0,-120.4566536122664,34.680442246070626,70.699462890625,2569,2174,142.8511962890625,116,171,360,0,74
0,-119.9006862829041,34.96395054962241,803.9788818359375,2764,5038,134.61224365234375,79,205,590,0,114
0,-120.41461245696804,34.54300000765674,253.58775329589844,3049,2339,139.9906463623047,112,170,456,0,91
0,-120.12328881031722,34.56051715568988,269.2340087890625,2770,3259,149.3455047607422,112,194,484,0,100
0,-120.04702184269263,34.57426137953127,370.5107116699219,2851,3615,148.37998962402344,106,197,532,0,110
0,-120.43159061583853,34.867471488147565,125.33431243896484,2745,2468,141.9525909423828,112,174,364,0,78
0,-120.0556456694205,34.73164621724443,502.028564453125,2749,3971,146.07965087890625,99,200,533,0,108
0,-120.53184260155001,34.7036187803914,86.3809585571289,2879,1980,137.7659454345703,114,164,351,0,72
0,-119.88209115652214,34.97742527887868,703.177734375,2454,5172,141.09715270996094,82,212,543,0,106
0,-119.53363465779918,34.839444051294535,924.6478271484375,2529,5506,136.04493713378906,74,212,573,0,113
0,-120.40302418980247,34.93295867233301,81.7994384765625,2649,2626,145.02906799316406,112,179,353,0,76
0,-120.29765180697132,34.8486068671888,210.6000518798828,2613,2955,147.02882385253906,111,186,415,0,82
0,-120.44587382885656,34.62546535070507,93.07080078125,2737,2188,141.3335723876953,116,170,391,0,79
0,-120.16182653600738,34.92783827521563,613.47894287109375,3056,4197,136.29266357421875,91,196,565,0,109
0,-120.34077094061067,34.64540795000434,240.6527099609375,2943,2711,143.55638122558594,109,177,468,0,93
0,-120.14053646377296,35.07093989991715,720.18927001953125,2974,4736,133.32098388671875,78,197,617,0,116
0,-119.55923664339754,34.48209423141843,794.63653564453125,2881,4572,136.13790893554688,87,202,667,0,145
0,-120.3650254532828,34.892534484564216,134.0736083984375,2667,2695,146.5433349609375,113,181,371,0,77
0,-119.78776805168607,34.921370405172624,880.1082763671875,2713,5176,134.9727783203125,75,204,607,0,117
0,-120.3873935038582,34.84725939426317,253.18421936035156,2852,2657,140.83253479003906,110,176,426,0,85
0,-120.20737112091393,34.63139423157783,171.0866241455078,2568,2935,150.3323974609375,115,189,422,0,87
0,-119.85514169799754,34.90250578421385,1459.616455078125,4335,4894,101.87421417236328,52,172,774,1,144
0,-120.02950469465165,34.95263177704715,929.1654052734375,3309,4743,125.59661865234375,74,192,660,0,124
0,-119.87858772691393,34.42199693893549,8.384770393371582,2545,2830,154,118,191,405,0,89
0,-119.85406371965657,34.955326722898405,742.372314453125,2570,5141,140.11053466796875,82,211,552,0,108
0,-120.0815171496041,34.92891625355613,627.79302978515625,2878,4463,138.9656982421875,88,200,567,0,110
0,-119.45763718475983,34.77692130754548,1048.50341796875,2613,5499,134.50999450683594,70,207,580,0,113
0,-119.5724418780746,34.65268430380272,1200.5821533203125,3008,5047,117.54273986816406,66,191,657,1,125
